tankaID	サンプルID	書字形出現位置	短歌	subjID	metrics	vaule
2593	OV0X_00044	3070	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	37	COMMENT	浮かび上がる，不吉さ
2593	OV0X_00044	3070	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	37	GOODorBAD	7
2593	OV0X_00044	3070	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	37	LIKEorDISLIKE	7
2593	OV0X_00044	3070	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	37	METAPHORICAL	比喩を含む
2593	OV0X_00044	3070	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	37	TEMPORAL	時間を表現する
2594	OV0X_00044	3350	XXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	叶わない
2594	OV0X_00044	3350	XXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	3
2594	OV0X_00044	3350	XXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	4
2594	OV0X_00044	3350	XXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
2594	OV0X_00044	3350	XXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
2595	OV0X_00044	3600	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
2595	OV0X_00044	3600	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
2595	OV0X_00044	3600	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	3
2595	OV0X_00044	3600	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
2595	OV0X_00044	3600	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	恐ろしさ、悲観
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	24	COMMENT	月夜：モチーフの意味がとりづらく、情景があまり想像できなかった。「月光」と「黒き異形の魚(＝黒鍵？)」から、夜にピアノを弾いている情景が思い浮かんだが、普通に魚の話をしているのかもしれない
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	24	GOODorBAD	4
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	24	LIKEorDISLIKE	6
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	24	METAPHORICAL	比喩を含まない
2596	OV0X_00044	3860	XXXXXXXXXXXXXXXXXXXXXXXXX	24	TEMPORAL	時間を表現しない
2597	OV0X_00044	4110	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	COMMENT	知人の死
2597	OV0X_00044	4110	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	GOODorBAD	7
2597	OV0X_00044	4110	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	LIKEorDISLIKE	7
2597	OV0X_00044	4110	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	METAPHORICAL	比喩を含む
2597	OV0X_00044	4110	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	TEMPORAL	時間を表現する
2598	OV0X_00044	4390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	COMMENT	過去／懐かしむ／「過去に叫ばれた内容」を指すのか、As you know.なのか、難しい。
2598	OV0X_00044	4390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	GOODorBAD	4
2598	OV0X_00044	4390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	LIKEorDISLIKE	4
2598	OV0X_00044	4390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	METAPHORICAL	比喩を含む
2598	OV0X_00044	4390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	TEMPORAL	時間を表現しない
2599	OV0X_00044	4670	XXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
2599	OV0X_00044	4670	XXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	4
2599	OV0X_00044	4670	XXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	4
2599	OV0X_00044	4670	XXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含む
2599	OV0X_00044	4670	XXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
2600	OV0X_00044	4940	XXXXXXXXXXXXXXXXXXXXXXXXXX	14	COMMENT	潔さ/内容はあまりわからなかったが、表現がとても好きです
2600	OV0X_00044	4940	XXXXXXXXXXXXXXXXXXXXXXXXXX	14	GOODorBAD	5
2600	OV0X_00044	4940	XXXXXXXXXXXXXXXXXXXXXXXXXX	14	LIKEorDISLIKE	5
2600	OV0X_00044	4940	XXXXXXXXXXXXXXXXXXXXXXXXXX	14	METAPHORICAL	比喩を含まない
2600	OV0X_00044	4940	XXXXXXXXXXXXXXXXXXXXXXXXXX	14	TEMPORAL	時間を表現する
2601	OV0X_00044	5200	XXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
2601	OV0X_00044	5200	XXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	5
2601	OV0X_00044	5200	XXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	3
2601	OV0X_00044	5200	XXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
2601	OV0X_00044	5200	XXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
2602	OV0X_00044	5450	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	COMMENT	優しさ/柔らかさ
2602	OV0X_00044	5450	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	GOODorBAD	7
2602	OV0X_00044	5450	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	LIKEorDISLIKE	6
2602	OV0X_00044	5450	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	METAPHORICAL	比喩を含まない
2602	OV0X_00044	5450	XXXXXXXXXXXXXXXXXXXXXXXXXXX	10	TEMPORAL	.時間を表現しない
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	25	COMMENT	幻想、神々しさ、生命
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	25	GOODorBAD	6
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	25	LIKEorDISLIKE	6
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	25	METAPHORICAL	比喩を含む
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	25	TEMPORAL	時間を表現しない
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	37	COMMENT	透明感，脆さ，儚さ
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	37	GOODorBAD	6
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	37	LIKEorDISLIKE	7
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	37	METAPHORICAL	比喩を含む
2603	OV0X_00044	5720	XXXXXXXXXXXXXXXXXXXXXXXXX	37	TEMPORAL	時間を表現しない
2604	OV0X_00044	5970	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	COMMENT	回想
2604	OV0X_00044	5970	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	GOODorBAD	5
2604	OV0X_00044	5970	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	LIKEorDISLIKE	6
2604	OV0X_00044	5970	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	METAPHORICAL	比喩を含まない
2604	OV0X_00044	5970	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	TEMPORAL	時間を表現しない
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	ゆっくりとした時間、余裕
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	5
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	COMMENT
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	GOODorBAD	3
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	LIKEorDISLIKE	1
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	METAPHORICAL
2605	OV0X_00044	6230	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	TEMPORAL
2606	OV0X_00044	6510	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	宇宙
2606	OV0X_00044	6510	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	5
2606	OV0X_00044	6510	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
2606	OV0X_00044	6510	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
2606	OV0X_00044	6510	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
2607	OV0X_00044	6790	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	COMMENT	たおやか
2607	OV0X_00044	6790	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	GOODorBAD	5
2607	OV0X_00044	6790	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	LIKEorDISLIKE	5
2607	OV0X_00044	6790	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	METAPHORICAL	比喩を含まない
2607	OV0X_00044	6790	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	TEMPORAL	時間を表現する
2608	OV0X_00044	7050	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	苺、甘やかさ、ロマンティック
2608	OV0X_00044	7050	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
2608	OV0X_00044	7050	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	4
2608	OV0X_00044	7050	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
2608	OV0X_00044	7050	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
2609	OV0X_00044	7310	XXXXXXXXXXXXXXXXXXXXXXXXX	32	COMMENT	秋、むなしい、爽やか、爽快
2609	OV0X_00044	7310	XXXXXXXXXXXXXXXXXXXXXXXXX	32	GOODorBAD	4
2609	OV0X_00044	7310	XXXXXXXXXXXXXXXXXXXXXXXXX	32	LIKEorDISLIKE	3
2609	OV0X_00044	7310	XXXXXXXXXXXXXXXXXXXXXXXXX	32	METAPHORICAL	比喩を含まない
2609	OV0X_00044	7310	XXXXXXXXXXXXXXXXXXXXXXXXX	32	TEMPORAL	時間を表現する
2610	OV0X_00044	7560	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	憎悪　攻撃性　鋭さ
2610	OV0X_00044	7560	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	3
2610	OV0X_00044	7560	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	4
2610	OV0X_00044	7560	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含む
2610	OV0X_00044	7560	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現しない
2611	OV0X_00044	7840	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	25	COMMENT	生命力、輝き、楽しさ、無常観
2611	OV0X_00044	7840	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	25	GOODorBAD	6
2611	OV0X_00044	7840	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	25	LIKEorDISLIKE	6
2611	OV0X_00044	7840	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	25	METAPHORICAL	比喩を含まない
2611	OV0X_00044	7840	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	25	TEMPORAL	時間を表現しない
2612	OV0X_00044	8130	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	COMMENT	印象的
2612	OV0X_00044	8130	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	GOODorBAD	5
2612	OV0X_00044	8130	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	LIKEorDISLIKE	6
2612	OV0X_00044	8130	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	METAPHORICAL	比喩を含まない
2612	OV0X_00044	8130	XXXXXXXXXXXXXXXXXXXXXXXXXX	07	TEMPORAL	時間を表現する
2613	OV0X_00044	8390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
2613	OV0X_00044	8390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
2613	OV0X_00044	8390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	5
2613	OV0X_00044	8390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含む
2613	OV0X_00044	8390	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
2614	OV0X_00044	8670	XXXXXXXXXXXXXXXXXXXXXXXX	01	COMMENT	不穏さ
2614	OV0X_00044	8670	XXXXXXXXXXXXXXXXXXXXXXXX	01	GOODorBAD	5
2614	OV0X_00044	8670	XXXXXXXXXXXXXXXXXXXXXXXX	01	LIKEorDISLIKE	5
2614	OV0X_00044	8670	XXXXXXXXXXXXXXXXXXXXXXXX	01	METAPHORICAL	比喩を含む
2614	OV0X_00044	8670	XXXXXXXXXXXXXXXXXXXXXXXX	01	TEMPORAL	時間を表現しない
2615	OV0X_00044	8910	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	群衆あるいは群れ　秋や冬の夕暮れ
2615	OV0X_00044	8910	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	2
2615	OV0X_00044	8910	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	3
2615	OV0X_00044	8910	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含まない
2615	OV0X_00044	8910	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現する
2616	OV0X_00044	9190	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	受け入れる
2616	OV0X_00044	9190	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	6
2616	OV0X_00044	9190	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	4
2616	OV0X_00044	9190	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
2616	OV0X_00044	9190	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
2617	OV0X_00044	9450	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	COMMENT	目覚め/新生
2617	OV0X_00044	9450	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	GOODorBAD	7
2617	OV0X_00044	9450	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	LIKEorDISLIKE	6
2617	OV0X_00044	9450	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	METAPHORICAL	比喩を含む
2617	OV0X_00044	9450	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	TEMPORAL	時間を表現する
2618	OV0X_00044	9740	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	立ち直り
2618	OV0X_00044	9740	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
2618	OV0X_00044	9740	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	2
2618	OV0X_00044	9740	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
2618	OV0X_00044	9740	XXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	COMMENT	楽しさ、諦念、依存
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	GOODorBAD	4
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	LIKEorDISLIKE	5
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	METAPHORICAL	比喩を含まない
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	25	TEMPORAL	時間を表現する
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	COMMENT	上機嫌，暮れる，深謝
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	GOODorBAD	5
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	LIKEorDISLIKE	5
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	METAPHORICAL	比喩を含む
2619	OV0X_00044	10000	XXXXXXXXXXXXXXXXXXXXXXXXXX	37	TEMPORAL	時間を表現する
2620	OV0X_00044	10260	XXXXXXXXXXXXXXXXXXXXXXXXXXX	11	COMMENT
2620	OV0X_00044	10260	XXXXXXXXXXXXXXXXXXXXXXXXXXX	11	GOODorBAD	3
2620	OV0X_00044	10260	XXXXXXXXXXXXXXXXXXXXXXXXXXX	11	LIKEorDISLIKE	3
2620	OV0X_00044	10260	XXXXXXXXXXXXXXXXXXXXXXXXXXX	11	METAPHORICAL	比喩を含まない
2620	OV0X_00044	10260	XXXXXXXXXXXXXXXXXXXXXXXXXXX	11	TEMPORAL	時間を表現する
2621	OV0X_00044	10530	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	23	COMMENT	獣／主体自身の獣性に焦点を当てた歌のように思える。脂のきらめきを引き合いに出すことで、主体自身の無駄のない身体まで見えてくる。
2621	OV0X_00044	10530	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	23	GOODorBAD	4
2621	OV0X_00044	10530	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	23	LIKEorDISLIKE	4
2621	OV0X_00044	10530	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	23	METAPHORICAL	比喩を含まない
2621	OV0X_00044	10530	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	23	TEMPORAL	時間を表現しない
2622	OV0X_00044	10820	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	COMMENT	不思議/表現は好きだが、内容があまりよく分からなかった
2622	OV0X_00044	10820	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	GOODorBAD	5
2622	OV0X_00044	10820	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	LIKEorDISLIKE	5
2622	OV0X_00044	10820	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	METAPHORICAL	比喩を含む
2622	OV0X_00044	10820	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	TEMPORAL	時間を表現しない
2623	OV0X_00044	11110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	優しさ、穏やかさ
2623	OV0X_00044	11110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
2623	OV0X_00044	11110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
2623	OV0X_00044	11110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
2623	OV0X_00044	11110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
2624	OV0X_00044	11380	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	落胆
2624	OV0X_00044	11380	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	3
2624	OV0X_00044	11380	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
2624	OV0X_00044	11380	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
2624	OV0X_00044	11380	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	懐かしさ、思い出
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	4
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	21	COMMENT
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	21	GOODorBAD	3
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	21	LIKEorDISLIKE	2
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	21	METAPHORICAL
2625	OV0X_00044	11650	XXXXXXXXXXXXXXXXXXXXXXXXXXX	21	TEMPORAL
2626	OV0X_00044	11920	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	10	COMMENT	希望/不安感
2626	OV0X_00044	11920	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	10	GOODorBAD	6
2626	OV0X_00044	11920	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	10	LIKEorDISLIKE	5
2626	OV0X_00044	11920	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	10	METAPHORICAL	比喩を含まない
2626	OV0X_00044	11920	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	10	TEMPORAL	時間を表現しない
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	孤独、不安
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	4
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	COMMENT
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	GOODorBAD	5
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	LIKEorDISLIKE	3
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	METAPHORICAL
2627	OV0X_00044	12210	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	TEMPORAL
2628	OV0X_00044	12500	XXXXXXXXXXXXXXXXXXXXXXXXXX	11	COMMENT
2628	OV0X_00044	12500	XXXXXXXXXXXXXXXXXXXXXXXXXX	11	GOODorBAD	3
2628	OV0X_00044	12500	XXXXXXXXXXXXXXXXXXXXXXXXXX	11	LIKEorDISLIKE	1
2628	OV0X_00044	12500	XXXXXXXXXXXXXXXXXXXXXXXXXX	11	METAPHORICAL	比喩を含まない
2628	OV0X_00044	12500	XXXXXXXXXXXXXXXXXXXXXXXXXX	11	TEMPORAL	時間を表現しない
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	憂鬱、不幸、絶望
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	COMMENT
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	GOODorBAD	5
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	LIKEorDISLIKE	5
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	METAPHORICAL
2629	OV0X_00044	12760	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	21	TEMPORAL
2630	OV0X_00044	13040	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	COMMENT	悠久/種の辿ってきた命のつながりに歴史を見出している
2630	OV0X_00044	13040	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	GOODorBAD	5
2630	OV0X_00044	13040	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	LIKEorDISLIKE	6
2630	OV0X_00044	13040	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	METAPHORICAL	比喩を含む
2630	OV0X_00044	13040	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	14	TEMPORAL	時間を表現しない
2631	OV0X_00044	13320	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	COMMENT	畏れ、好奇心、静謐、冒険
2631	OV0X_00044	13320	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	GOODorBAD	6
2631	OV0X_00044	13320	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	LIKEorDISLIKE	6
2631	OV0X_00044	13320	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	METAPHORICAL	比喩を含む
2631	OV0X_00044	13320	XXXXXXXXXXXXXXXXXXXXXXXXXXX	25	TEMPORAL	時間を表現しない
2632	OV0X_00044	13590	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	暗闇
2632	OV0X_00044	13590	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
2632	OV0X_00044	13590	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
2632	OV0X_00044	13590	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
2632	OV0X_00044	13590	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
2633	OV0X_00044	13870	XXXXXXXXXXXXXXXXXXXXXXXXXXX	32	COMMENT	農作業、老人、田舎、夏、優しさ
2633	OV0X_00044	13870	XXXXXXXXXXXXXXXXXXXXXXXXXXX	32	GOODorBAD	5
